ItemCode,NumeroDescripcionesOriginales,NumeroDescripcionesNormalizadas,DescripcionMasFrecuente,PorcentajeCorrespondencia,PrimeraFecha,UltimaFecha,CategoriasAsociadas,ClasificacionCorrespondencia
301422,1,1,CABLE CONCEN. 3X16 AWG,100.0,2024-03-06 00:00:00,2025-06-01 00:00:00,"FERRETERIA, REPUESTOS ELECTRICOS",Correspondencia univoca
301426,1,1,CABLE CONCEN. 3X8 AWG,100.0,2024-03-06 00:00:00,2025-08-01 00:00:00,"FERRETERIA, REPUESTOS ELECTRICOS",Correspondencia univoca
301427,1,1,CABLE CONCEN. 4X12 AWG,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,SERVICIOS DE MANTENIMIENTO,Correspondencia univoca
301431,1,1,CABLE CONCEN. 4X8 AWG,100.0,2024-04-08 00:00:00,2024-04-08 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
301437,1,1,"BROCHA ANGULAR 2 """,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
301438,1,1,"BROCHA ANGULAR 3 """,100.0,2024-03-06 00:00:00,2024-03-06 00:00:00,PINTURAS,Correspondencia univoca
301440,1,1,"BROCHA WILSON 1 """,100.0,2024-09-18 00:00:00,2025-10-01 00:00:00,"FERRETERIA, PINTURAS",Correspondencia univoca
301442,1,1,"BROCHA WILSON 2 """,100.0,2024-03-06 00:00:00,2025-12-01 00:00:00,"FERRETERIA, PINTURAS",Correspondencia univoca
301443,1,1,"BROCHA WILSON 3 """,100.0,2024-03-06 00:00:00,2025-10-01 00:00:00,"FERRETERIA, PINTURAS",Correspondencia univoca
301444,1,1,"BROCHA WILSON 4 """,100.0,2024-04-09 00:00:00,2024-07-03 00:00:00,PINTURAS,Correspondencia univoca
301445,1,1,CABLE CONCEN. 2 X 16 AWG,100.0,2024-04-08 00:00:00,2024-04-08 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
301450,1,1,CABLE CONCEN. 3X12 AWG,100.0,2024-09-24 00:00:00,2024-09-24 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
301461,1,1,"BRIDA SOLD H/N CED 40 2 ""4 HUECOS",100.0,2025-07-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
301465,1,1,"BRIDA SOLD H/N CED 40 6 "" 8 HUECOS",100.0,2024-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
301467,1,1,"BRIDA SOLD H/N CED 40 4 "" (8 HUECOS)",100.0,2025-07-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
301468,1,1,TUBO H/N CED 40 8 PULG 6MTS,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
301469,1,1,"BRIDA SOLD H/N CED 40 6 "" (8 HUECOS)",100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
301470,1,1,"BRIDA SOLD H/N CED 40 8 "" (8 HUECOS)",100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
301481,1,1,"PERNO AC. NEGRO 5 DE 3/4 ""X 5 """,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
301512,1,1,PERNO DE AC. INOX. DE M10 X 40MM C/T,100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
301514,1,1,PERNO DE AC. INOX. DE M12 X 50MM C/T,100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
301526,1,1,"PERNO AC. GRADO 5 DE 3/4 "" X 4 """,100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
301530,1,1,"PERNO AC. GRADO 5 DE 5/8 "" X 4 """,100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
301533,1,1,"PERNO AC. GRADO 5 DE 7/8 "" X 3 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
301536,1,1,"PERNO AC. INOX .DE 5/8 "" X 2 1/2 "" C/T",100.0,2024-04-18 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
301538,1,1,PERNO AC. INOX 1/2 X 2 1/2 COMPLETO,100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
301540,1,1,PERNO AC. INOX 5/8 X 2 1/2 COMPLETO,100.0,2024-09-10 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
301541,1,1,"PERNO AC. INOX DE 1/2 "" X 2 "" C/T",100.0,2024-04-18 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
301550,1,1,"PERNO AC.INOX GRADO 5 DE 3/8 "" X 2 "" C/T",100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
301569,1,1,OREJERA T/DIADEMA,100.0,2024-03-21 00:00:00,2024-04-15 00:00:00,FERRETERIA,Correspondencia univoca
301584,1,1,PAR DE PILA TP. D,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
301585,1,1,PAR DE PILA TP. DOBLE A,100.0,2025-05-01 00:00:00,2025-12-01 00:00:00,FERRETERIA,Correspondencia univoca
301586,1,1,PAR DE PILA TP. TRIPLE A,100.0,2025-02-01 00:00:00,2025-12-01 00:00:00,"FERRETERIA, MATERIALES DE LIMPIEZA",Correspondencia univoca
301588,1,1,PASTA KOLOR KUT P/AGUA,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,FERRETERIA,Correspondencia univoca
301589,1,1,PASTA KOLOR KUT P/COMBUSTIBLE,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,FERRETERIA,Correspondencia univoca
301591,1,1,PASTA SILICON BLANCO EN TUBO,100.0,2024-09-18 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
301592,1,1,PASTA SILICON GRIS DE 50ML,100.0,2024-04-15 00:00:00,2024-07-15 00:00:00,FERRETERIA,Correspondencia univoca
301593,1,1,PASTA SILICON NEGRO 3M 10 ONZ,100.0,2024-04-08 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
301594,1,1,PASTA SILICON ROJO 70 ML P/ALTA TEMPERAT,100.0,2024-04-15 00:00:00,2025-08-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Correspondencia univoca
301595,1,1,PASTA SILICON TRANSPARENTE EN TUBO,100.0,2024-07-04 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
301647,1,1,"NUDO UNIVERSAL ROSCADO 1 """,100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,SERVICIOS DE MANTENIMIENTO,Correspondencia univoca
301653,1,1,MASCARILLA 3M 6200 S/FILTRO 6001,100.0,2024-03-06 00:00:00,2024-09-17 00:00:00,FERRETERIA,Correspondencia univoca
301654,1,1,MASCARILLA DESECHABLE 3M 8210 (20 UNDS),100.0,2024-03-06 00:00:00,2024-03-06 00:00:00,FERRETERIA,Correspondencia univoca
301670,1,1,MULTIMETRO DIGITAL,100.0,2024-04-08 00:00:00,2024-04-08 00:00:00,FERRETERIA,Correspondencia univoca
301676,1,1,"NEPLO AC. INOX 1 1/2 "" X 4 "" DE LARGO",100.0,2024-09-04 00:00:00,2024-09-04 00:00:00,FERRETERIA,Correspondencia univoca
301697,1,1,LUZ PILOTO LED AMARILL. MULTIVOL.12-450V,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
301699,1,1,LUZ PILOTO LED ROJO 24V 22MM,100.0,2024-07-22 00:00:00,2024-07-22 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
301702,1,1,LUZ PILOTO LED VERDE 24V 22MM,100.0,2024-03-20 00:00:00,2024-07-22 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
301708,1,1,MACHINADORA CSC 22-10 AWG,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,FERRETERIA,Correspondencia univoca
301756,1,1,LOCTITE 271 THRUNDLOCKER (FIJADOR DE ROS,100.0,2024-07-15 00:00:00,2024-07-15 00:00:00,FERRETERIA,Correspondencia univoca
301757,1,1,LOCTITE 277 (50ML),100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,FERRETERIA,Correspondencia univoca
301759,1,1,LOCTITE 495,100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
301776,1,1,LUZ DE NAVEGACION BLANCA,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
301797,1,1,"LLAVE DE PASO RAPIDO 3/4"" PVC ROSCABLE",100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
301801,1,1,"LLAVE DE TUBO 18 """,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,FERRETERIA,Correspondencia univoca
301803,1,1,"LLAVE DE TUBO 8 """,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,FERRETERIA,Correspondencia univoca
301806,1,1,"LLAVE FRANCESA 15 "" (400MM)",100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,FERRETERIA,Correspondencia univoca
301815,1,1,LLAVE MIXTA DE 13 MM,100.0,2024-05-09 00:00:00,2024-05-09 00:00:00,FERRETERIA,Correspondencia univoca
301826,1,1,LLAVE MIXTA DE 24MM,100.0,2024-05-09 00:00:00,2024-05-09 00:00:00,FERRETERIA,Correspondencia univoca
301844,1,1,LAMPARA WATERPROOF TUBOLED 2X9W 100-240V,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
301867,1,1,LINTER MANOS LIBRES (TP. MINERO),100.0,2024-03-06 00:00:00,2025-12-01 00:00:00,"FERRETERIA, SERVICIOS DE MANTENIMIENTO",Correspondencia univoca
301888,1,1,"HOJA DE SIERRA GRUESA 12 "" 18 DIENTES",100.0,2025-05-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
301890,1,1,INTERRUP. DE 1POLO 110V/220V,100.0,2024-04-08 00:00:00,2024-04-08 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
301891,1,1,INTERRUP. DE 2POLOS TP. OJO DE CANGREJO,100.0,2024-06-24 00:00:00,2024-06-24 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
301896,1,1,JUEGO DE DADO ALLEN 1/2 DE 5 A 22 MM,100.0,2024-04-08 00:00:00,2024-04-08 00:00:00,FERRETERIA,Correspondencia univoca
301898,1,1,JUEGO DE DADOS DE 10 MM - 32 MM,100.0,2024-04-08 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
301901,1,1,"JUEGO DE DADOS DE 4 MM - 13 MM DE 1/4""",100.0,2024-06-24 00:00:00,2024-06-24 00:00:00,FERRETERIA,Correspondencia univoca
301910,1,1,JUEGO DE LLAVE MIXTA 14PZ -10-32MM,100.0,2024-07-09 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
301912,1,1,JUEGO DE LLAVES DOBLE CORONA 6-20MM,100.0,2024-04-08 00:00:00,2024-04-08 00:00:00,FERRETERIA,Correspondencia univoca
301915,1,1,JUEGO DE LLAVES TORX,100.0,2024-06-24 00:00:00,2024-06-24 00:00:00,FERRETERIA,Correspondencia univoca
301935,1,1,"GRILLETE AC. GALV TP. LIRA 1/2 """,100.0,2024-02-21 00:00:00,2024-04-17 00:00:00,FERRETERIA,Correspondencia univoca
301936,1,1,"GRILLETE AC. GALV TP. LIRA 3/4 """,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,QUIMICOS,Correspondencia univoca
301937,1,1,"GRILLETE AC. GALV TP. LIRA 5/8 """,100.0,2024-02-21 00:00:00,2025-12-01 00:00:00,"FERRETERIA, QUIMICOS",Correspondencia univoca
301951,1,1,GUANTES DE LANA CON PUPOS,100.0,2024-06-21 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
301952,1,1,GUANTES DE NAPA,100.0,2024-03-06 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
301954,1,1,GUANTES DE NITRILO,100.0,2024-03-06 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
301960,1,1,"GUARDACABLE REFORZADO TP. G-414 - 5/8""",100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
301999,1,1,GAFAS OSCURAS 3M,100.0,2024-09-18 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
302001,1,1,GAFAS PROTECTORAS PLASTICAS,100.0,2024-07-15 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
302007,1,1,"GRILLETE AC. DESARMABLE KENTER 3/4""",100.0,2024-04-17 00:00:00,2024-07-08 00:00:00,FERRETERIA,Correspondencia univoca
302011,1,1,ESTROBO EN CABLE A/GALV.PLASTIFICADO PVC,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302021,1,1,FILTRO P/MASCARILLA 3M-6001,100.0,2024-04-08 00:00:00,2024-09-17 00:00:00,FERRETERIA,Correspondencia univoca
302024,1,1,FLEXOMETRO DE 5 MTS,100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
302028,1,1,FOCO DE NAVEGACION 25W 24V,100.0,2024-03-22 00:00:00,2024-03-22 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302064,1,1,"VARILLA DE COBRE 1/8 "" PARA SOLDAR AUTO",100.0,2025-09-01 00:00:00,2025-09-01 00:00:00,FERRETERIA,Correspondencia univoca
302066,1,1,VARILLA REDONDA LISA DE 15MM (5/8),100.0,2024-09-18 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
302067,1,1,VARILLA REDONDA LISA DE 18MM,100.0,2024-07-08 00:00:00,2025-09-01 00:00:00,FERRETERIA,Correspondencia univoca
302069,1,1,VARILLA REDONDA LISA DE 6MM (1/4),100.0,2025-12-01 00:00:00,2025-12-01 00:00:00,FERRETERIA,Correspondencia univoca
302080,1,1,"VALV. MARIPOSA T/WAFFER 5 "" BRAY S30",100.0,2024-07-01 00:00:00,2024-07-01 00:00:00,FERRETERIA,Correspondencia univoca
302082,1,1,"VALV. TP. MARIPOSA WAFER DE 3""",100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
302086,1,1,VARILLA CUADRADA DE 18MM,100.0,2024-07-08 00:00:00,2024-07-08 00:00:00,FERRETERIA,Correspondencia univoca
302099,1,1,"VALV. GLOBO H/N BRID. 1 1/2 """,100.0,2024-09-18 00:00:00,2024-09-18 00:00:00,FERRETERIA,Correspondencia univoca
302104,1,1,"VALV. CHECK VERTICAL 3""",100.0,2024-04-08 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
302109,1,1,"VALV. COMPUERTA AC FUND. 3"" BRID 8HUECOS",100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
302111,1,1,"VALV. DE AC. INOX. CIE/RAPID. DE 1/2 """,100.0,2024-07-04 00:00:00,2024-08-13 00:00:00,FERRETERIA,Correspondencia univoca
302117,1,1,"UNION SOLD H/N CED 40 3/4 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302136,1,1,"UNION ROSCADA EN PVC DE 3/4 """,100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
302147,1,1,TUBO LED 9W T8 6500K SYLVANIA,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302150,1,1,"UNION GALV. ROSCADA 3/4""",100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302161,1,1,TUBO FLUORESCENTE LED SYLV 9W T8 6500K 8,100.0,2024-03-21 00:00:00,2024-03-21 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302163,1,1,"TUBO H/N CED 80 1 1/4 """,100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
302164,1,1,"TUBO H/N CED 80 1/2 """,100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
302166,1,1,"TUBO H/N CED 80 3/4 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302170,1,1,"TUBO H/N CED 40 2 """,100.0,2025-06-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302173,1,1,"TUBO DE H/N CED 80 2""",100.0,2024-08-13 00:00:00,2024-08-13 00:00:00,FERRETERIA,Correspondencia univoca
302174,1,1,"TUBO DE H/N CED 80 3""",100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
302177,1,1,"TUBO DE H/N CED 80 1""",100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
302178,1,1,"TUBO DE H/N CED. 40 2 1/2 """,100.0,2025-07-01 00:00:00,2025-08-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Correspondencia univoca
302179,1,1,"TUBO DE H/N CED. 40 1/2 """,100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
302180,1,1,"TUBO DE H/N CED.40 1 1/2 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302181,1,1,"TUBO DE H/N CED.40 10 """,100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
302182,1,1,"TUBO DE H/N CED.40 1 """,100.0,2025-07-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302198,1,1,"TUBO DE H/N CED 80 1 1/2""",100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
302218,1,1,"TUBO AC. GALV. REDONDO 3/4 "" (6 M)",100.0,2025-07-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302249,1,1,TRAJE DESECHABLE 4530 3M,100.0,2024-03-06 00:00:00,2024-09-17 00:00:00,FERRETERIA,Correspondencia univoca
302255,1,1,TOMACORRIENTE (TP. CHINO) 220V,100.0,2025-04-01 00:00:00,2025-04-01 00:00:00,FERRETERIA,Correspondencia univoca
302256,1,1,TOMACORRIENTE 110V C/CAJA Y TAPA 15A,100.0,2024-03-20 00:00:00,2024-09-24 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302257,1,1,TOMACORRIENTE AEREO BLINDADO POLAR 15A 2,100.0,2024-03-06 00:00:00,2025-06-01 00:00:00,"FERRETERIA, REPUESTOS ELECTRICOS",Correspondencia univoca
302258,1,1,TOMACORRIENTE CLAVIJA AEREO 125 A IP67,100.0,2024-04-08 00:00:00,2024-04-08 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302259,1,1,TOMACORRIENTE DUPLEX,100.0,2024-04-08 00:00:00,2024-04-08 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302280,1,1,TOMA SOBREP LEGRAND IP67 3P+T 32A,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302282,1,1,TOMA SOBREPUESTA LEGRAND 63A 3P IP44,100.0,2024-03-06 00:00:00,2024-03-06 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302283,1,1,"TEE SOLD H/N CED 80 4""",100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302295,1,1,TERMINAL DE BRONCE PARA BATERIA,100.0,2024-04-09 00:00:00,2024-04-16 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302301,1,1,"TEE SOLD H/N CED 40 6 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302302,1,1,"TEE SOLD H/N CED 40 8 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302309,1,1,"TEE SOLD H/N CED 80 3 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302357,1,1,TAPON AUDITIVO C/CORDON,100.0,2024-04-15 00:00:00,2024-09-17 00:00:00,FERRETERIA,Correspondencia univoca
302376,1,1,TANQUE DE 55 GL VACIO USADO,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,FERRETERIA,Correspondencia univoca
302379,1,1,TAPA CIEGA PARA CAJA DE TOMACORRIENTE,100.0,2024-03-06 00:00:00,2024-03-06 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302381,1,1,"SOLDADURA DE ESTANO 1,5MM (ROLLO)",100.0,2024-03-20 00:00:00,2024-03-20 00:00:00,FERRETERIA,Correspondencia univoca
302386,1,1,"SOLDADURA ELECTRICA 6011 1/8 """,100.0,2025-03-01 00:00:00,2025-04-01 00:00:00,FERRETERIA,Correspondencia univoca
302387,1,1,"SOLDADURA ELECTRICA 6011 5/32 """,100.0,2025-02-01 00:00:00,2025-09-01 00:00:00,FERRETERIA,Correspondencia univoca
302389,1,1,"SOLDADURA ELECTRICA 7018 1/8 """,100.0,2025-02-01 00:00:00,2025-09-01 00:00:00,FERRETERIA,Correspondencia univoca
302390,1,1,"SOLDADURA ELECTRICA 7018 3/32 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302401,1,1,SILICONE INDUS. NEGRO,100.0,2025-12-01 00:00:00,2025-12-01 00:00:00,FERRETERIA,Correspondencia univoca
302404,1,1,SIRENA METALICA DE 24 VDC,100.0,2025-09-01 00:00:00,2025-09-01 00:00:00,FERRETERIA,Correspondencia univoca
302410,1,1,"SACAVUELTA GIRATORIO DE ANCLAS 3/4""",100.0,2024-04-17 00:00:00,2024-04-17 00:00:00,FERRETERIA,Correspondencia univoca
302413,1,1,SACAVUELTA GIRATORIO DE ANCLAS 5/8”,100.0,2024-03-20 00:00:00,2024-03-20 00:00:00,FERRETERIA,Correspondencia univoca
302437,1,1,"RODILLO DE 4 """,100.0,2024-03-06 00:00:00,2025-12-01 00:00:00,"FERRETERIA, PINTURAS",Correspondencia univoca
302438,1,1,"RODILLO DE 7 """,100.0,2024-03-06 00:00:00,2024-03-06 00:00:00,PINTURAS,Correspondencia univoca
302463,1,1,"RODILLO DE 2 """,100.0,2025-07-01 00:00:00,2025-10-01 00:00:00,"FERRETERIA, PINTURAS",Correspondencia univoca
302464,1,1,"RODILLO DE 3 """,100.0,2025-07-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302466,1,1,REGLETA TOMACORRIENTE TP. AMERICANO,100.0,2024-03-06 00:00:00,2025-09-01 00:00:00,"FERRETERIA, REPUESTOS ELECTRICOS",Correspondencia univoca
302474,1,1,RELE TERMICO DE 16 - 24 AMP SCHNEIDER,100.0,2025-09-01 00:00:00,2025-09-01 00:00:00,SERVICIOS DE MANTENIMIENTO,Correspondencia univoca
302488,1,1,REFLECT. LED 100/240VAC 30W,100.0,2025-04-01 00:00:00,2025-05-01 00:00:00,FERRETERIA,Correspondencia univoca
302489,1,1,REFLECT. LED 100W 120-240V,100.0,2024-05-10 00:00:00,2024-05-10 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302492,1,1,REFLECT. LED 30W 6000K JETA SYLVANIA,100.0,2025-12-01 00:00:00,2025-12-01 00:00:00,FERRETERIA,Correspondencia univoca
302495,1,1,"REDUC. SOLD H/N CED 40 2 1/2 A 2""",100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302504,1,1,"REDUC. SOLD H/N CED 40 8 "" A 6 """,100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
302516,1,1,"REDUC. SOLD H/N CED 40 10 "" A 8 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302517,1,1,"REDUC. SOLD H/N CED 40 12 "" A 10 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302518,1,1,"REDUC. SOLD H/N CED 40 2 "" A 1 1/2 """,100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
302520,1,1,"REDUC. SOLD H/N CED 40 10 "" A 6 """,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302525,1,1,"RACHET DE MANDO 1/4 """,100.0,2024-06-24 00:00:00,2024-06-24 00:00:00,FERRETERIA,Correspondencia univoca
302536,1,1,PULSADOR 22MM METAL. PARADA EMERGENCIA,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
302541,1,1,PULSADOR LUMINOSO COLOR ROJO 110/220V,100.0,2024-06-24 00:00:00,2024-06-24 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302542,1,1,PULSADOR LUMINOSO COLOR VERDE110/220V,100.0,2024-06-24 00:00:00,2024-06-24 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
302555,1,1,VALVE SPRING 1211002 W8L26,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302565,1,1,"PLATINA DE H/N DE 2 ""X3/16 "" (4M)",100.0,2025-09-01 00:00:00,2025-09-01 00:00:00,FERRETERIA,Correspondencia univoca
302572,1,1,"PODONES DE 4 """,100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
302578,1,1,"PLATINA AC. NEGRO 2 "" X 3/8 "" (9MM)",100.0,2024-07-08 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
302580,1,1,"PLATINA DE AC. INOX DE 1 1/2"" X 4 MM",100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,SERVICIOS DE MANTENIMIENTO,Correspondencia univoca
302582,1,1,"PLATINA DE AC. INOX DE 2 "" X 3/16 """,100.0,2025-09-01 00:00:00,2025-09-01 00:00:00,FERRETERIA,Correspondencia univoca
302587,1,1,"PLATINA DE AC. NEGRO 1 1/2""X 1/4""",100.0,2024-09-04 00:00:00,2024-09-04 00:00:00,FERRETERIA,Correspondencia univoca
302593,1,1,"PLANCHA INDUS. H/N 1,22 X 2,44X1/8 (4MM)",100.0,2024-09-04 00:00:00,2024-09-04 00:00:00,FERRETERIA,Correspondencia univoca
302595,1,1,"PLANCHA INOX. 316L, 4 ' X 8 ' X 6MM",100.0,2024-09-04 00:00:00,2024-09-04 00:00:00,FERRETERIA,Correspondencia univoca
302599,1,1,PLASTICO DE EMBALAJE TRANSPARENTE,100.0,2024-03-06 00:00:00,2024-04-09 00:00:00,FERRETERIA,Correspondencia univoca
302612,1,1,"EMPAQUE SINTETICO DE 1/8"" X 1",100.0,2025-07-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302622,1,1,"PLANCHA DE AC. NAVAL 1,50M X 6M X 12MM",100.0,2024-06-07 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
302623,1,1,"PLANCHA DE AC. NAVAL 1,50M X 6M X 15MM",100.0,2024-06-11 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
