FechaCont,ItemCode,Quantity,PrecioUnitario,SubTotal,CostoCalculado,DiferenciaCosto,ErrorAbsolutoCosto,ErrorRelativoCosto,ClasificacionDiferenciaMonetaria
2024-10-22,PS00006,1.0,,9500.0,,,,,No evaluable
2025-06-01,PS00006,1.0,,9465.45,,,,,No evaluable
2025-07-01,PS00006,1.0,,9465.45,,,,,No evaluable
2023-07-12,P003977,12.0,788.12,9457.44,9457.44,0.0,0.0,0.0,Coincidencia exacta
2025-02-01,PS00006,1.0,,9410.0,,,,,No evaluable
2022-03-14,P005335,2.0,4700.0,9400.0,9400.0,0.0,0.0,0.0,Coincidencia exacta
2023-04-03,P007378,1.0,9338.34,9338.34,9338.34,0.0,0.0,0.0,Coincidencia exacta
2022-05-19,PS00006,1.0,9300.0,9300.0,9300.0,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,PS00006,1.0,,9300.0,,,,,No evaluable
2021-06-26,P004424,2.0,4647.787142,9295.574284,9295.574284,0.0,0.0,0.0,Coincidencia exacta
2024-06-10,PS00006,1.0,,9282.6,,,,,No evaluable
2021-04-26,PS00006,1.0,7750.0,9222.5,7750.0,1472.5,1472.5,0.15966386554621848,Diferencia material
2022-01-04,P005334,2.0,4600.0,9200.0,9200.0,0.0,0.0,0.0,Coincidencia exacta
2022-05-20,PS00006,1.0,9200.0,9200.0,9200.0,0.0,0.0,0.0,Coincidencia exacta
2022-07-19,PS00006,1.0,9200.0,9200.0,9200.0,0.0,0.0,0.0,Coincidencia exacta
2023-05-04,P005300,48.0,190.0,9120.0,9120.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-17,PS00006,1.0,9100.0,9100.0,9100.0,0.0,0.0,0.0,Coincidencia exacta
2022-01-13,P005338,4.0,2252.0,9008.0,9008.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-15,PS00006,1.0,9002.4,9002.4,9002.4,0.0,0.0,0.0,Coincidencia exacta
2022-11-01,PS00006,1.0,9000.0,9000.0,9000.0,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,PS00006,1.0,,9000.0,,,,,No evaluable
2024-11-22,PS00006,1.0,,9000.0,,,,,No evaluable
2025-04-01,PS00006,1.0,,8977.5,,,,,No evaluable
2024-01-16,PS00006,1.0,,8959.35,,,,,No evaluable
2025-06-01,PS00006,1.0,,8958.6,,,,,No evaluable
2025-06-01,PS00006,1.0,,8958.6,,,,,No evaluable
2021-05-18,PS00006,1.0,8950.0,8950.0,8950.0,0.0,0.0,0.0,Coincidencia exacta
2022-08-09,PS00006,1.0,8900.0,8900.0,8900.0,0.0,0.0,0.0,Coincidencia exacta
2022-11-01,PS00006,1.0,8881.25,8881.25,8881.25,0.0,0.0,0.0,Coincidencia exacta
2021-05-19,PS00006,1.0,8870.0,8870.0,8870.0,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,304284,20.0,,8802.76,,,,,No evaluable
2023-09-19,P006349,4.0,2184.0,8736.0,8736.0,0.0,0.0,0.0,Coincidencia exacta
2024-05-29,302842,1.0,,8725.38,,,,,No evaluable
2024-04-25,PS00006,1.0,,8721.78,,,,,No evaluable
2024-04-01,400101,110.0,,8686.59,,,,,No evaluable
2024-08-20,PS00006,1.0,,8637.0,,,,,No evaluable
2023-12-06,PS00013,1.0,8624.0,8624.0,8624.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-16,PS00006,1.0,8600.0,8600.0,8600.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-27,PS00006,1.0,8600.0,8600.0,8600.0,0.0,0.0,0.0,Coincidencia exacta
2025-05-01,305532,2.0,,8580.0,,,,,No evaluable
2025-04-01,PS00006,1.0,,8540.15,,,,,No evaluable
2025-06-01,PS00006,1.0,,8532.0,,,,,No evaluable
2022-10-28,P005779,16.0,532.33,8517.28,8517.28,0.0,0.0,0.0,Coincidencia exacta
2024-06-27,PS00006,1.0,,8505.0,,,,,No evaluable
2024-11-11,PS00006,1.0,,8500.0,,,,,No evaluable
2024-08-08,PS00006,1.0,,8500.0,,,,,No evaluable
2021-07-06,P003936,20.0,424.3459,8486.918,8486.918,0.0,0.0,0.0,Coincidencia exacta
2024-10-08,PS00006,1.0,,8469.78,,,,,No evaluable
2024-04-09,400101,110.0,,8462.3,,,,,No evaluable
2021-06-14,PS00006,1.0,8455.0,8455.0,8455.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-09,P004819,3.0,2535.0,8441.55,7605.0,836.5499999999993,836.5499999999993,0.09909909909909902,Diferencia material
2023-06-05,PS00006,1.0,8419.8,8419.8,8419.8,0.0,0.0,0.0,Coincidencia exacta
2025-05-01,PS00006,1.0,,8407.5,,,,,No evaluable
2024-05-29,303241,1.0,,8398.53,,,,,No evaluable
2023-06-26,P007707,8.0,952.1425,8378.85,7617.14,761.71,761.71,0.09090865691592522,Diferencia material
2024-02-22,PS00006,1.0,,8368.51,,,,,No evaluable
2024-08-08,PS00006,1.0,,8336.0,,,,,No evaluable
2021-08-06,PS00012,1.0,8320.0,8320.0,8320.0,0.0,0.0,0.0,Coincidencia exacta
2021-07-13,PS00013,1.0,8312.8,8312.8,8312.8,0.0,0.0,0.0,Coincidencia exacta
2023-11-08,PS00006,1.0,8284.1,8284.1,8284.1,0.0,0.0,0.0,Coincidencia exacta
2022-05-12,PS00006,1.0,7762.5,8228.25,7762.5,465.75,465.75,0.05660377358490566,Diferencia material
2022-05-12,PS00006,1.0,7762.5,8228.25,7762.5,465.75,465.75,0.05660377358490566,Diferencia material
2022-11-01,P006680,1.0,8223.53,8223.53,8223.53,0.0,0.0,0.0,Coincidencia exacta
2024-02-15,PS00006,1.0,,8219.55,,,,,No evaluable
2025-01-01,305339,1.0,,8217.0,,,,,No evaluable
2021-02-22,P001930,4.0,2054.0525,8216.21,8216.21,0.0,0.0,0.0,Coincidencia exacta
2022-05-05,PS00006,1.0,8150.0,8150.0,8150.0,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,PS00006,1.0,,8095.0,,,,,No evaluable
2022-09-16,PS00006,1.0,8065.5,8065.5,8065.5,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,PS00006,1.0,,8060.0,,,,,No evaluable
2023-08-07,P005300,54.0,148.41,8014.14,8014.139999999999,9.094947017729282e-13,9.094947017729282e-13,1.134862507733741e-16,Coincidencia exacta
2025-08-01,PS00006,1.0,,8000.0,,,,,No evaluable
2025-08-01,PS00006,1.0,,8000.0,,,,,No evaluable
2022-11-17,PS00013,1.0,7992.5,7992.5,7992.5,0.0,0.0,0.0,Coincidencia exacta
2021-04-13,P005841,42.0,190.0,7980.0,7980.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-30,P006444,1.0,7980.0,7980.0,7980.0,0.0,0.0,0.0,Coincidencia exacta
2025-11-01,307025,1.0,,7963.83,,,,,No evaluable
2023-05-10,P005925,568.0,14.0,7952.0,7952.0,0.0,0.0,0.0,Coincidencia exacta
2021-07-22,P003604,1.0,7950.0,7950.0,7950.0,0.0,0.0,0.0,Coincidencia exacta
2021-10-11,PS00006,1.0,7950.0,7950.0,7950.0,0.0,0.0,0.0,Coincidencia exacta
2022-09-16,PS00006,1.0,7945.07,7945.07,7945.07,0.0,0.0,0.0,Coincidencia exacta
2021-11-04,P003434,248.0,32.0,7936.0,7936.0,0.0,0.0,0.0,Coincidencia exacta
2022-11-17,PS00006,1.0,7912.0,7912.0,7912.0,0.0,0.0,0.0,Coincidencia exacta
2023-04-11,P005690,4.0,1970.0,7880.0,7880.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-16,P006618,1.0,7860.0,7860.0,7860.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-24,P005758,1.0,7860.0,7860.0,7860.0,0.0,0.0,0.0,Coincidencia exacta
2023-02-02,PS00006,1.0,7854.0,7854.0,7854.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-02,PS00006,1.0,7830.0,7830.0,7830.0,0.0,0.0,0.0,Coincidencia exacta
2022-04-20,P002809,92.0,85.0,7820.0,7820.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-18,PS00006,1.0,7820.0,7820.0,7820.0,0.0,0.0,0.0,Coincidencia exacta
2021-01-04,P005459,2.0,3900.0,7800.0,7800.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-21,P005459,2.0,3900.0,7800.0,7800.0,0.0,0.0,0.0,Coincidencia exacta
2021-10-14,PS00012,1.0,7797.0,7797.0,7797.0,0.0,0.0,0.0,Coincidencia exacta
2024-08-16,PS00006,1.0,,7749.52,,,,,No evaluable
2022-01-03,PS00009,1.0,7690.0,7690.0,7690.0,0.0,0.0,0.0,Coincidencia exacta
2024-06-24,302542,14.0,,7687.5,,,,,No evaluable
2025-04-01,PS00006,1.0,,7686.0,,,,,No evaluable
2021-05-19,PS00006,1.0,7660.0,7660.0,7660.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-21,P005534,1.0,7644.0,7644.0,7644.0,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,PS00006,1.0,,7630.0,,,,,No evaluable
2022-10-28,P005744,12.0,633.45,7601.4,7601.400000000001,-9.094947017729282e-13,9.094947017729282e-13,1.196483150173558e-16,Coincidencia exacta
2023-12-06,PS00006,1.0,7600.0,7600.0,7600.0,0.0,0.0,0.0,Coincidencia exacta
2024-07-29,PS00006,1.0,,7600.0,,,,,No evaluable
2023-05-03,P005966,2.0,3789.39,7578.78,7578.78,0.0,0.0,0.0,Coincidencia exacta
2021-03-19,P002710,105.0,72.0,7560.0,7560.0,0.0,0.0,0.0,Coincidencia exacta
2021-05-05,P004264,1.0,7541.42,7541.42,7541.42,0.0,0.0,0.0,Coincidencia exacta
2021-08-11,PS00001,1.0,7504.0,7504.0,7504.0,0.0,0.0,0.0,Coincidencia exacta
2021-07-22,P005186,1.0,7500.0,7500.0,7500.0,0.0,0.0,0.0,Coincidencia exacta
2022-04-18,PS00006,1.0,7500.0,7500.0,7500.0,0.0,0.0,0.0,Coincidencia exacta
2022-05-13,PS00006,1.0,7500.0,7500.0,7500.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-11,PS00006,1.0,7500.0,7500.0,7500.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-30,P006447,2.0,3750.0,7500.0,7500.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-01,PS00006,1.0,7500.0,7500.0,7500.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-08,PS00006,1.0,7500.0,7500.0,7500.0,0.0,0.0,0.0,Coincidencia exacta
2024-11-11,PS00006,1.0,,7500.0,,,,,No evaluable
2024-10-30,PS00006,1.0,,7500.0,,,,,No evaluable
2024-09-03,PS00006,1.0,,7500.0,,,,,No evaluable
2024-03-21,PS00006,1.0,,7500.0,,,,,No evaluable
2021-06-15,P005256,124.0,60.0,7440.0,7440.0,0.0,0.0,0.0,Coincidencia exacta
2023-03-08,PS00006,1.0,7400.0,7400.0,7400.0,0.0,0.0,0.0,Coincidencia exacta
2024-04-15,PS00006,1.0,,7400.0,,,,,No evaluable
2021-04-07,P005141,1.0,7387.36,7387.36,7387.36,0.0,0.0,0.0,Coincidencia exacta
2021-11-08,PS00006,1.0,6420.0,7383.0,6420.0,963.0,963.0,0.13043478260869565,Diferencia material
2023-03-10,P004802,2.0,3384.835,7378.94,6769.67,609.2699999999995,609.2699999999995,0.08256877004014121,Diferencia material
2025-07-01,P003855,12.0,,7376.1,,,,,No evaluable
2023-09-21,P002382,12.0,610.4,7324.8,7324.799999999999,9.094947017729282e-13,9.094947017729282e-13,1.2416648942946268e-16,Coincidencia exacta
2024-07-17,PS00006,1.0,,7324.09,,,,,No evaluable
2024-07-17,PS00006,1.0,,7324.09,,,,,No evaluable
2024-10-16,PS00006,1.0,,7313.0,,,,,No evaluable
2021-04-15,PS00006,1.0,7300.0,7300.0,7300.0,0.0,0.0,0.0,Coincidencia exacta
2022-09-20,P005654,3.0,2427.6075,7282.8225,7282.8225,0.0,0.0,0.0,Coincidencia exacta
2021-05-03,P003805,242.0,30.0,7260.0,7260.0,0.0,0.0,0.0,Coincidencia exacta
2021-03-15,PS00006,1.0,7250.0,7250.0,7250.0,0.0,0.0,0.0,Coincidencia exacta
2021-10-12,PS00006,1.0,7220.0,7220.0,7220.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-21,PS00001,1.0,7210.0,7210.0,7210.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-06,PS00006,1.0,7200.0,7200.0,7200.0,0.0,0.0,0.0,Coincidencia exacta
2022-03-02,PS00006,1.0,7200.0,7200.0,7200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-02,PS00006,1.0,7200.0,7200.0,7200.0,0.0,0.0,0.0,Coincidencia exacta
2021-05-04,PS00008,1.0,7191.64,7191.64,7191.64,0.0,0.0,0.0,Coincidencia exacta
2023-06-28,PS00012,1.0,7180.07,7180.07,7180.07,0.0,0.0,0.0,Coincidencia exacta
2025-05-01,PS00006,1.0,,7173.24,,,,,No evaluable
2025-09-01,P002380,2.0,,7147.57,,,,,No evaluable
2022-03-08,P005540,1.0,7105.9,7105.9,7105.9,0.0,0.0,0.0,Coincidencia exacta
2023-08-03,P002842,10.0,708.0,7080.0,7080.0,0.0,0.0,0.0,Coincidencia exacta
2022-11-30,P005824,1.0,7077.33,7077.33,7077.33,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,900573,186.0,,7068.0,,,,,No evaluable
2022-11-08,P005405,8.0,880.681316,7045.45053,7045.450528,1.99999976757681e-06,1.99999976757681e-06,2.8387109654104833e-10,Coincidencia exacta
2022-06-09,P005623,2.0,3519.79,7039.58,7039.58,0.0,0.0,0.0,Coincidencia exacta
2023-07-21,PS00006,1.0,7034.83,7034.83,7034.83,0.0,0.0,0.0,Coincidencia exacta
2024-07-08,302625,2.0,,7034.81,,,,,No evaluable
2025-02-01,PS00006,1.0,,7000.0,,,,,No evaluable
2025-06-01,PS00006,1.0,,7000.0,,,,,No evaluable
2025-09-01,PS00006,1.0,,7000.0,,,,,No evaluable
2024-02-23,PS00006,1.0,,7000.0,,,,,No evaluable
2025-04-01,PS00006,1.0,,6980.0,,,,,No evaluable
2023-09-11,P006375,12.0,580.8205,6969.846,6969.8460000000005,-9.094947017729282e-13,9.094947017729282e-13,1.3048992786539735e-16,Coincidencia exacta
2022-04-14,PS00006,1.0,6955.2,6955.2,6955.2,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,PS00006,1.0,,6914.75,,,,,No evaluable
2023-07-21,PS00006,1.0,6913.0,6913.0,6913.0,0.0,0.0,0.0,Coincidencia exacta
2022-05-20,PS00006,1.0,6800.0,6800.0,6800.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-06,PS00006,1.0,6800.0,6800.0,6800.0,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,PS00006,1.0,,6800.0,,,,,No evaluable
2021-11-22,PS00006,1.0,6783.0,6783.0,6783.0,0.0,0.0,0.0,Coincidencia exacta
2024-04-19,PS00006,1.0,,6768.0,,,,,No evaluable
2023-06-09,PS00012,1.0,6758.83,6758.83,6758.83,0.0,0.0,0.0,Coincidencia exacta
2022-07-22,P005564,10.0,675.48,6754.8,6754.8,0.0,0.0,0.0,Coincidencia exacta
2022-10-07,PS00006,1.0,6750.0,6750.0,6750.0,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,PS00006,1.0,,6750.0,,,,,No evaluable
2024-04-15,PS00006,1.0,,6750.0,,,,,No evaluable
2024-06-25,PS00006,1.0,,6734.44,,,,,No evaluable
2025-06-01,304288,2.0,,6669.06,,,,,No evaluable
2023-11-13,P008184,2.0,3051.09,6651.38,6102.18,549.1999999999998,549.1999999999998,0.08256933147707692,Diferencia material
2022-10-18,PS00006,1.0,6635.449985,6635.449985,6635.449985,0.0,0.0,0.0,Coincidencia exacta
2021-05-05,PS00006,1.0,6628.35,6628.35,6628.35,0.0,0.0,0.0,Coincidencia exacta
2024-11-20,PS00006,1.0,,6610.6,,,,,No evaluable
2023-08-05,P006302,2.0,3305.0,6610.0,6610.0,0.0,0.0,0.0,Coincidencia exacta
2022-11-30,PS00006,1.0,6599.999993,6600.0,6599.999993,6.999999641266186e-06,6.999999641266186e-06,1.0606060062524524e-09,Coincidencia exacta
2024-09-26,PS00006,1.0,,6600.0,,,,,No evaluable
2023-02-16,PS00006,1.0,6568.13,6568.13,6568.13,0.0,0.0,0.0,Coincidencia exacta
2024-10-02,PS00006,1.0,,6550.0,,,,,No evaluable
2024-05-14,PS00006,1.0,,6535.12,,,,,No evaluable
2023-12-06,PS00013,1.0,6535.0,6535.0,6535.0,0.0,0.0,0.0,Coincidencia exacta
2021-03-12,P005733,1.0,6500.0,6500.0,6500.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-01,P005260,1.0,6500.0,6500.0,6500.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-09,PS00006,1.0,6500.0,6500.0,6500.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-14,PS00006,1.0,6500.0,6500.0,6500.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,6500.0,6500.0,6500.0,0.0,0.0,0.0,Coincidencia exacta
2022-08-01,PS00006,1.0,6460.0,6460.0,6460.0,0.0,0.0,0.0,Coincidencia exacta
2024-05-20,PS00006,1.0,,6460.0,,,,,No evaluable
2024-10-29,PS00006,1.0,,6450.0,,,,,No evaluable
2022-06-18,PS00001,1.0,6440.0,6440.0,6440.0,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,306694,1.0,,6431.19,,,,,No evaluable
2022-06-07,PS00006,1.0,6400.0,6400.0,6400.0,0.0,0.0,0.0,Coincidencia exacta
2022-07-18,PS00006,1.0,6400.0,6400.0,6400.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-20,PS00006,1.0,6400.0,6400.0,6400.0,0.0,0.0,0.0,Coincidencia exacta
2024-04-23,PS00006,1.0,,6400.0,,,,,No evaluable
2024-09-26,900364,8.0,,6390.0,,,,,No evaluable
2021-04-07,P005140,1.0,6377.46,6377.46,6377.46,0.0,0.0,0.0,Coincidencia exacta
2022-09-12,PS00006,1.0,6373.36,6373.36,6373.36,0.0,0.0,0.0,Coincidencia exacta
2024-07-04,302504,2.0,,6352.5,,,,,No evaluable
2021-09-30,P005264,8.0,790.0,6320.0,6320.0,0.0,0.0,0.0,Coincidencia exacta
2023-04-05,P007404,1.0,6319.11,6319.11,6319.11,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,PS00006,1.0,,6314.0,,,,,No evaluable
2025-08-01,PS00006,1.0,,6314.0,,,,,No evaluable
2021-12-01,PS00006,1.0,6300.0,6300.0,6300.0,0.0,0.0,0.0,Coincidencia exacta
2024-02-20,303991,5.0,,6300.0,,,,,No evaluable
2024-07-30,PS00006,1.0,,6300.0,,,,,No evaluable
2024-08-13,PS00006,1.0,,6300.0,,,,,No evaluable
2022-09-20,P005662,3.0,2098.0575,6294.1725,6294.1725,0.0,0.0,0.0,Coincidencia exacta
2023-05-10,PS00006,1.0,6280.0,6280.0,6280.0,0.0,0.0,0.0,Coincidencia exacta
2022-08-01,PS00006,1.0,6276.6648,6276.6648,6276.6648,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P008241,2.0,2876.8,6271.42,5753.6,517.8199999999997,517.8199999999997,0.0825682221889141,Diferencia material
2023-02-01,PS00006,1.0,6250.0,6250.0,6250.0,0.0,0.0,0.0,Coincidencia exacta
2024-09-16,PS00006,1.0,,6250.0,,,,,No evaluable
2023-07-14,P007951,1.0,5647.0,6211.7,5647.0,564.6999999999998,564.6999999999998,0.09090909090909088,Diferencia material
2022-09-19,PS00006,1.0,6210.0,6210.0,6210.0,0.0,0.0,0.0,Coincidencia exacta
2021-03-10,PS00012,1.0,6209.0,6209.0,6209.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P008227,2.0,2844.93,6201.95,5689.86,512.0900000000001,512.0900000000001,0.0825691919476939,Diferencia material
2025-02-01,PS00006,1.0,,6200.0,,,,,No evaluable
2025-06-01,400045,10.0,,6189.05,,,,,No evaluable
2024-07-17,PS00006,1.0,,6174.88,,,,,No evaluable
2024-09-23,303174,1.0,,6160.8,,,,,No evaluable
2023-02-16,PS00006,1.0,6148.93,6148.93,6148.93,0.0,0.0,0.0,Coincidencia exacta
2023-02-17,P002941,8.0,766.939998,6135.519985,6135.519984,1.0000003385357559e-06,1.0000003385357559e-06,1.629854260079891e-10,Coincidencia exacta
2025-04-01,400045,10.0,,6126.03,,,,,No evaluable
2021-05-19,P005258,1.0,6111.0,6111.0,6111.0,0.0,0.0,0.0,Coincidencia exacta
2024-09-19,400018,2.0,,6104.0,,,,,No evaluable
2022-01-03,PS00006,1.0,6102.5,6102.5,6102.5,0.0,0.0,0.0,Coincidencia exacta
2022-01-03,PS00006,1.0,6102.5,6102.5,6102.5,0.0,0.0,0.0,Coincidencia exacta
2021-05-19,P003588,12.0,508.0,6096.0,6096.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-21,P002382,10.0,609.32,6093.2,6093.200000000001,-9.094947017729282e-13,9.094947017729282e-13,1.492638846210412e-16,Coincidencia exacta
2023-05-04,PS00006,1.0,6090.0,6090.0,6090.0,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,900354,160.0,,6080.0,,,,,No evaluable
2021-07-01,P005216,2.0,3030.09,6060.18,6060.18,0.0,0.0,0.0,Coincidencia exacta
2022-11-01,P006657,1.0,6058.82,6058.82,6058.82,0.0,0.0,0.0,Coincidencia exacta
2021-04-01,PS00006,1.0,6057.0,6057.0,6057.0,0.0,0.0,0.0,Coincidencia exacta
2024-08-20,PS00006,1.0,,6050.0,,,,,No evaluable
2024-10-14,PS00006,1.0,,6050.0,,,,,No evaluable
2021-12-01,PS00006,1.0,6037.84,6037.84,6037.84,0.0,0.0,0.0,Coincidencia exacta
2022-05-18,PS00006,1.0,6030.0,6030.0,6030.0,0.0,0.0,0.0,Coincidencia exacta
2022-10-28,P005752,78.0,77.3,6029.4,6029.4,0.0,0.0,0.0,Coincidencia exacta
2021-11-05,PS00006,1.0,6017.45,6017.45,6017.45,0.0,0.0,0.0,Coincidencia exacta
2021-11-05,PS00006,1.0,6002.0,6002.0,6002.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-07,PS00009,1.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-04,PS00006,1.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-18,PS00006,1.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,Coincidencia exacta
2025-03-01,PS00006,1.0,,6000.0,,,,,No evaluable
2025-06-01,PS00006,1.0,,6000.0,,,,,No evaluable
2025-06-01,PS00006,1.0,,6000.0,,,,,No evaluable
2025-08-01,PS00006,1.0,,6000.0,,,,,No evaluable
2025-08-01,PS00006,1.0,,6000.0,,,,,No evaluable
2024-02-26,PS00006,1.0,,6000.0,,,,,No evaluable
2024-09-03,PS00006,1.0,,6000.0,,,,,No evaluable
2024-09-03,PS00006,1.0,,6000.0,,,,,No evaluable
2024-06-17,PS00006,1.0,,6000.0,,,,,No evaluable
2025-06-01,PS00006,1.0,,5990.0,,,,,No evaluable
2025-04-01,PS00006,1.0,,5988.9,,,,,No evaluable
2022-03-08,P005539,1.0,5983.1,5983.1,5983.1,0.0,0.0,0.0,Coincidencia exacta
2022-04-07,PS00006,1.0,5980.0,5980.0,5980.0,0.0,0.0,0.0,Coincidencia exacta
2024-09-13,304800,1.0,,5979.0,,,,,No evaluable
2022-11-01,P003795,6.0,996.47,5978.82,5978.82,0.0,0.0,0.0,Coincidencia exacta
2023-06-22,PS00006,1.0,5965.44,5965.44,5965.44,0.0,0.0,0.0,Coincidencia exacta
2024-08-12,PS00006,1.0,,5960.0,,,,,No evaluable
2023-07-06,P007264,2.0,2834.0,5951.4,5668.0,283.39999999999964,283.39999999999964,0.04761904761904756,Diferencia menor
2021-08-02,PS00006,1.0,5950.0,5950.0,5950.0,0.0,0.0,0.0,Coincidencia exacta
2023-02-02,PS00006,1.0,5950.0,5950.0,5950.0,0.0,0.0,0.0,Coincidencia exacta
2024-10-29,400045,2.0,,5947.36,,,,,No evaluable
2025-07-01,PS00006,1.0,,5940.0,,,,,No evaluable
2022-09-05,P005685,12.0,493.41,5920.92,5920.92,0.0,0.0,0.0,Coincidencia exacta
2023-04-28,P003211,6.0,985.88,5915.28,5915.28,0.0,0.0,0.0,Coincidencia exacta
2021-02-04,PS00006,1.0,5900.0,5900.0,5900.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-15,PS00006,1.0,5900.0,5900.0,5900.0,0.0,0.0,0.0,Coincidencia exacta
2023-05-03,P005967,2.0,2947.5,5895.0,5895.0,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,PS00006,1.0,,5880.0,,,,,No evaluable
2025-06-01,306133,3.0,,5875.2,,,,,No evaluable
2023-09-20,PS00013,1.0,5868.0,5868.0,5868.0,0.0,0.0,0.0,Coincidencia exacta
2025-04-01,303075,2.0,,5851.21,,,,,No evaluable
2021-09-20,PS00006,1.0,5800.0,5800.0,5800.0,0.0,0.0,0.0,Coincidencia exacta
2021-09-20,PS00006,1.0,5800.0,5800.0,5800.0,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,PS00006,1.0,,5800.0,,,,,No evaluable
2023-09-04,P004494,45.0,119.228,5794.48,5365.259999999999,429.22000000000025,429.22000000000025,0.07407394623848909,Diferencia material
2021-04-19,P005802,48.0,103.1,5790.1,4948.799999999999,841.3000000000011,841.3000000000011,0.1452997357558593,Diferencia material
2024-04-15,PS00006,1.0,,5755.87,,,,,No evaluable
2023-03-10,P004801,2.0,2637.835,5750.48,5275.67,474.8099999999995,474.8099999999995,0.08256875947746962,Diferencia material
2022-11-01,P005613,7.0,818.82,5731.74,5731.740000000001,-9.094947017729282e-13,9.094947017729282e-13,1.5867689423681609e-16,Coincidencia exacta
2023-09-26,P007851,2.0,2594.14,5707.11,5188.28,518.8299999999999,518.8299999999999,0.09090940949096828,Diferencia material
2025-07-01,PS00006,1.0,,5700.4,,,,,No evaluable
2022-01-04,P002876,2.0,2850.0,5700.0,5700.0,0.0,0.0,0.0,Coincidencia exacta
2025-09-01,304610,1.0,,5685.38,,,,,No evaluable
2025-05-01,PS00006,1.0,,5685.0,,,,,No evaluable
2023-11-01,PS00006,1.0,5680.0,5680.0,5680.0,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,PS00006,1.0,,5670.0,,,,,No evaluable
2023-09-08,P000088,1870.0,3.030545,5667.12,5667.11915,0.000849999999445572,0.000849999999445572,1.4998800086209082e-07,Coincidencia exacta
2024-01-24,PS00006,1.0,,5661.45,,,,,No evaluable
2025-02-01,PS00006,1.0,,5614.5,,,,,No evaluable
2022-06-18,PS00001,1.0,5608.0,5608.0,5608.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-05,PS00006,1.0,5600.0,5600.0,5600.0,0.0,0.0,0.0,Coincidencia exacta
2022-11-18,PS00006,1.0,5600.0,5600.0,5600.0,0.0,0.0,0.0,Coincidencia exacta
2024-03-20,PS00006,1.0,,5600.0,,,,,No evaluable
2024-08-13,PS00006,1.0,,5600.0,,,,,No evaluable
2024-08-07,PS00006,1.0,,5600.0,,,,,No evaluable
2023-11-13,P008174,4.0,1283.81,5597.41,5135.24,462.1700000000001,462.1700000000001,0.08256854509496357,Diferencia material
2022-11-01,P003449,10.0,559.5,5595.0,5595.0,0.0,0.0,0.0,Coincidencia exacta
2022-09-05,P004480,2.0,2791.09,5582.18,5582.18,0.0,0.0,0.0,Coincidencia exacta
2024-08-07,PS00006,1.0,,5579.28,,,,,No evaluable
